-DOCSTART-
-DOCSTART-
296	Ewa Beach	nil	nil	nil
297	Aiea	http://en.wikipedia.org/wiki/Aiea,_Hawaii	110499	m.0r_qp
-DOCSTART-
298	Manchester City	http://en.wikipedia.org/wiki/Manchester_City_F.C.	165813	m.01634x
299	Chelsea	http://en.wikipedia.org/wiki/Chelsea_F.C.	7473	m.023fb
-DOCSTART-
300	Klein	http://en.wikipedia.org/wiki/Glenda_Klein	4243480	m.0br_v2
301	Portland	http://en.wikipedia.org/wiki/Portland,_Maine	44591	m.0c4kv
-DOCSTART-
302	U.S.	http://en.wikipedia.org/wiki/United_States_Citizenship_and_Immigration_Services	3805309	m.021psw
303	Alejandro Mayorkas	http://en.wikipedia.org/wiki/Alejandro_Mayorkas	36383539	m.076x2y9
-DOCSTART-
304	CNN	http://en.wikipedia.org/wiki/CNN	62028	m.0gsgr
305	Jon Klein	http://en.wikipedia.org/wiki/Jonathan_Klein_(CNN)	6549709	m.0g9vd1
-DOCSTART-
306	Lawsky	http://en.wikipedia.org/wiki/Benjamin_Lawsky	36668640	m.0kvg88b
307	David Neustadt	http://en.wikipedia.org/wiki/David_Neustadt	1030100	m.03_sg1
-DOCSTART-
308	Engstrom	http://en.wikipedia.org/wiki/Rob_Engstrom	17731827	nil
309	Summers	http://en.wikipedia.org/wiki/Charles_E._Summers,_Jr.	4738675	m.0ckrmz
-DOCSTART-
310	Tony Romo	http://en.wikipedia.org/wiki/Tony_Romo	3367235	m.097yk7
311	Cowboys	http://en.wikipedia.org/wiki/Dallas_Cowboys	8121	m.02896
-DOCSTART-
312	Australia	http://en.wikipedia.org/wiki/Casey_Dellacqua	8295643	m.026zdkf
313	Johanna Larsson	http://en.wikipedia.org/wiki/Johanna_Larsson_%28tennis%29	51509551	nil
-DOCSTART-
314	Gazette	http://en.wikipedia.org/wiki/The_Charleston_Gazette	26022088	m.0b6m0bz
315	Rick Steelhammer	http://en.wikipedia.org/wiki/Rick_Steelhammer	23804840	m.042frh
-DOCSTART-
316	Central	http://en.wikipedia.org/wiki/Miami_Central	48981394	nil
317	Telly Lockette	nil	nil	nil
-DOCSTART-
318	FCC	http://en.wikipedia.org/wiki/Federal_Communications_Commission	55974	m.0fjdq
319	Julius Genachowski	http://en.wikipedia.org/wiki/Julius_Genachowski	20095123	m.04ybx0z
-DOCSTART-
320	Dallas Educational Foundation	http://en.wikipedia.org/wiki/Dallas_Educational_Foundation	879004	m.03l3k8
321	Chad Lojewski	http://en.wikipedia.org/wiki/Chad_Lojewski	34684	nil
-DOCSTART-
322	Steve Smith	http://en.wikipedia.org/wiki/Steve_Smith_(wide_receiver,_born_1979)	486625	m.02g9nt
323	Carolina	http://en.wikipedia.org/wiki/Carolina_Panthers	6610	m.01y3c
-DOCSTART-
324	November	http://en.wikipedia.org/wiki/November	21445	m.05cw8
325	Champion	nil	nil	nil
-DOCSTART-
326	Capital Art Center	nil	nil	nil
327	York Hsiao	http://en.wikipedia.org/wiki/York_Hsiao	8432497	m.02736ym
-DOCSTART-
328	Castles Unlimited Real Estate	nil	nil	nil
329	Jim Lowenstern	nil	nil	nil
-DOCSTART-
330	Donald Young	http://en.wikipedia.org/wiki/Donald_Young_%28tennis%29	2667140	m.07wkps
331	Jesse Levine	http://en.wikipedia.org/wiki/Jesse_Levine	3735973	m.09y33t
-DOCSTART-
332	Maine	http://en.wikipedia.org/wiki/New_England_Cable_News	3264747	m.0924n0
333	Marnie Maclean	nil	nil	nil
-DOCSTART-
334	John Legend	http://en.wikipedia.org/wiki/John_Legend	1575279	m.01wcp_g
335	Grammy	http://en.wikipedia.org/wiki/Grammy_Award	44635	m.0c4ys
-DOCSTART-
336	State Secretariat for Economic Affairs	http://en.wikipedia.org/wiki/State_Secretariat_for_Economic_Affairs	498315	m.02hnp0
337	SECO	http://en.wikipedia.org/wiki/State_Secretariat_for_Economic_Affairs	498315	m.02hnp0
-DOCSTART-
338	Eric Gregory	http://en.wikipedia.org/wiki/Eric_Gregory	3984143	m.0bb0kw
339	Kentucky Distillers	http://en.wikipedia.org/wiki/Kentucky_Distillers_Association	14644659	m.03grpn1
-DOCSTART-
340	Boingo Wireless	http://en.wikipedia.org/wiki/Boingo_Wireless	10401818	m.02h5ccf
341	Christian Gunning	nil	nil	nil
-DOCSTART-
342	Josh Niblett	http://en.wikipedia.org/wiki/Josh_Niblett	51049645	nil
343	Hoover	http://en.wikipedia.org/wiki/Hoover,_Alabama	104786	m.0q83f
-DOCSTART-
344	Dr. Rahul Gupta	http://en.wikipedia.org/wiki/Rahul_Gupta	305010	m.01sd6z
345	Kanawha	http://en.wikipedia.org/wiki/Kanawha-Charleston_Health_Department	41606729	m.0_1l9xl
-DOCSTART-
346	Defense Force	http://en.wikipedia.org/wiki/Australian_Defence_Force	67538	m.0hrgd
347	Angus Houston	http://en.wikipedia.org/wiki/Angus_Houston	1753448	m.05t8cm
-DOCSTART-
348	Eric Tucker	http://en.wikipedia.org/wiki/Eric_Tucker	796076	m.03cqm2
349	Associated Press	http://en.wikipedia.org/wiki/Associated_Press	18935732	m.0cv_2
-DOCSTART-
350	Prevent Child	http://en.wikipedia.org/wiki/Prevent_Child_Abuse_America	2955547	m.08f_58
351	Ben Tanzer	nil	nil	nil
-DOCSTART-
352	McLean Poulin	http://en.wikipedia.org/wiki/McLean_Poulin	1070791	nil
353	Hampden	http://en.wikipedia.org/wiki/Hampden_Academy	5199582	m.0d7gn8
-DOCSTART-
354	Bob Anderson	nil	nil	nil
355	South Charleston Convention	http://en.wikipedia.org/wiki/South_Charleston_Convention_and_Visitors_Bureau	151028	m.013k_b
-DOCSTART-
356	Bob Young	nil	nil	nil
357	Young Appliance	http://en.wikipedia.org/wiki/Young_Appliance	52031415	nil
-DOCSTART-
358	Planned Parenthood Federation	http://en.wikipedia.org/wiki/Planned_Parenthood	503193	m.02j4dr
359	Cecile Richards	http://en.wikipedia.org/wiki/Cecile_Richards	6693719	m.0ghmp4
-DOCSTART-
360	Tucson	http://en.wikipedia.org/wiki/Tucson,_Arizona	57180	m.0fr0t
361	DPS	http://en.wikipedia.org/wiki/Department_of_Public_Safety	1086554	m.044svw
-DOCSTART-
362	Agustin Pichot	nil	nil	nil
363	Argentina	http://en.wikipedia.org/wiki/Argentina_national_football_team	454699	m.02bh_v
-DOCSTART-
364	Alberto Contador	http://en.wikipedia.org/wiki/Alberto_Contador	5606060	m.0dvy64
365	France	http://en.wikipedia.org/wiki/Tour_de_France	30498	m.07hn5
-DOCSTART-
366	Justin Higgs	nil	nil	nil
367	Chevron	http://en.wikipedia.org/wiki/Chevron_Corporation	284749	m.01pvx3
-DOCSTART-
368	John Haire	http://en.wikipedia.org/wiki/John_Haire	7236720	m.0krxk8
369	Edwards Air Force Base	http://en.wikipedia.org/wiki/Edwards_Air_Force_Base	107530	m.0q_47
-DOCSTART-
370	Maine Center	http://en.wikipedia.org/wiki/Maine_Center_for_Disease_Control	13737983	m.03cgqdg
371	Dr. Sheila Pinette	http://en.wikipedia.org/wiki/Sheila_Pinette	16921974	nil
-DOCSTART-
372	Alan Rifkin	nil	nil	nil
373	Barclays	http://en.wikipedia.org/wiki/Barclays	35644201	m.05t8c5
-DOCSTART-
374	Fame	http://en.wikipedia.org/wiki/Hall_of_fame	1485413	m.0555fv
375	Jerry Rice	http://en.wikipedia.org/wiki/Jerry_Rice	402607	m.0240vt
-DOCSTART-
376	Elie Baup	http://en.wikipedia.org/wiki/Élie_Baup	1805577	m.05ydg_
377	Marseille	http://en.wikipedia.org/wiki/Olympique_de_Marseille	492068	m.02gys2
-DOCSTART-
378	NASA	http://en.wikipedia.org/wiki/NASA	18426568	m.05f4p
379	Jones	http://en.wikipedia.org/wiki/Thomas_David_Jones	606010	m.02vv4v
-DOCSTART-
380	Bowl	http://en.wikipedia.org/wiki/Pro_Bowl	274117	m.01p38d
381	Chad Johnson	http://en.wikipedia.org/wiki/Chad_Johnson_(cornerback)	60165452	nil
-DOCSTART-
382	Arthur Caplan	http://en.wikipedia.org/wiki/Arthur_Caplan	854797	m.03hjjq
383	University of Pennsylvania Center for Bioethics	http://en.wikipedia.org/wiki/University_of_Pennsylvania_Center_for_Bioethics	3439567	m.02p7dcc
-DOCSTART-
384	Lawrence Ulrich	http://en.wikipedia.org/wiki/Lawrence_Ulrich	31201465	m.01p91h5
385	Brooklyn	http://en.wikipedia.org/wiki/Brooklyn	47384	m.0cr3d
-DOCSTART-
386	Demailly	http://en.wikipedia.org/wiki/Gilles_Demailly	97048	m.0p0mx
387	Hollande	http://en.wikipedia.org/wiki/Socialist_Party_(France)	39565408	m.01qdcv
-DOCSTART-
388	Angela Chan	nil	nil	nil
389	San Francisco Police Commission	http://en.wikipedia.org/wiki/San_Francisco_Police_Commission	39014870	m.0sgg5gg
-DOCSTART-
390	Stephen Colbert	http://en.wikipedia.org/wiki/Stephen_Colbert	335195	m.01xdf5
391	Carrie Byalick	nil	nil	nil
-DOCSTART-
392	Bobby Valentine	http://en.wikipedia.org/wiki/Bobby_Valentine	1105870	m.046gbn
393	Boston Red Sox	http://en.wikipedia.org/wiki/Boston_Red_Sox	4339	m.01d5z
-DOCSTART-
394	Lynn La	nil	nil	nil
395	CNET	http://en.wikipedia.org/wiki/CNET	13698942	m.0by1jyj
-DOCSTART-
396	Conway	http://en.wikipedia.org/wiki/Conway,_Arkansas	106968	m.0qt08
397	City	http://en.wikipedia.org/wiki/City_of_Colleges	2836686	m.085w35
-DOCSTART-
398	British Airways	http://en.wikipedia.org/wiki/British_Airways	3970	m.0198z
399	Michele Kropf	nil	nil	nil
-DOCSTART-
400	Gayle	http://en.wikipedia.org/wiki/Chris_Gayle	897177	m.03mtc_
401	Indies	http://en.wikipedia.org/wiki/West_Indies_cricket_team	3379941	m.098knd
-DOCSTART-
402	Lido Gallery Lido Gallery & Gifts	nil	nil	nil
403	Diane DeCillis	nil	nil	nil
-DOCSTART-
404	GM	http://en.wikipedia.org/wiki/General_Motors	12102	m.035nm
405	Jim Cain	http://en.wikipedia.org/wiki/Jim_Cain	5091342	m.0d28q8
-DOCSTART-
406	Football Association of Ireland	http://en.wikipedia.org/wiki/Football_Association_of_Ireland	13373575	m.028m_f
407	Giovanni Trapattoni	http://en.wikipedia.org/wiki/Giovanni_Trapattoni	747856	m.037_qz
-DOCSTART-
408	Chris Jones	http://en.wikipedia.org/wiki/Chris_Jones	49036095	nil
409	McCarran	http://en.wikipedia.org/wiki/McCarran	262540	m.01mz2g
-DOCSTART-
410	Executive Yuan	http://en.wikipedia.org/wiki/Executive_Yuan	378715	m.0219zh
411	Hu	http://en.wikipedia.org/wiki/Hu_Yu-wei	18932977	m.04jh_cb
-DOCSTART-
412	Bluescope	http://en.wikipedia.org/wiki/BlueScope_Steel	234290	m.01j15x
413	Paul O’Malley	http://en.wikipedia.org/wiki/Paul_O%E2%80%99Malley	23805	m.05yfx
-DOCSTART-
414	Tracy Schmaler	nil	nil	nil
415	Justice Department	http://en.wikipedia.org/wiki/United_States_Department_of_Justice	52563	m.0dtj5
-DOCSTART-
416	Andrea Hlavackova	nil	nil	nil
417	Bethanie Mattek-Sands	http://en.wikipedia.org/wiki/Bethanie_Mattek-Sands	5778203	m.0f42xm
-DOCSTART-
418	Cherokee Village	http://en.wikipedia.org/wiki/Cherokee_Village,_Arkansas	106985	m.0qt63
419	Highland High School	nil	nil	nil
-DOCSTART-
420	Davie	http://en.wikipedia.org/wiki/Davie,_Florida	109025	m.0rh_v
421	Capt. Dale Engle	http://en.wikipedia.org/wiki/Dale_Engle	5832843	m.01ptzjp
-DOCSTART-
422	Archdiocese	http://en.wikipedia.org/wiki/Roman_Catholic_Archdiocese_of_Portland_in_Oregon	1884953	m.063n1n
423	Bud Bunce	http://en.wikipedia.org/wiki/Bud_Bunce	651532	m.02_pbr
-DOCSTART-
424	Andreas Seppi	http://en.wikipedia.org/wiki/Andreas_Seppi	3698121	m.09v_t6
425	Robin Hasse	nil	nil	nil
-DOCSTART-
426	Dr. Roe	http://en.wikipedia.org/wiki/Benson_Roe	50326149	nil
427	UCSF	http://en.wikipedia.org/wiki/University_of_California,_San_Francisco	31920	m.07vfz
-DOCSTART-
428	Knoxville Nationals	http://en.wikipedia.org/wiki/Knoxville_Nationals	5038297	m.0c_zwf
429	Donny Schatz	http://en.wikipedia.org/wiki/Donny_Schatz	2352279	m.075y8v
-DOCSTART-
430	France	http://en.wikipedia.org/wiki/Tour_de_France	30498	m.07hn5
431	Lance Armstrong	http://en.wikipedia.org/wiki/Lance_Armstrong	23243880	m.0hfwb
-DOCSTART-
432	Thompson	nil	nil	nil
433	Brinker	http://en.wikipedia.org/wiki/Nancy_Brinker	4159007	m.0bm9g4
-DOCSTART-
434	John Terry	http://en.wikipedia.org/wiki/John_Terry	446099	m.029f79
435	Chelsea	http://en.wikipedia.org/wiki/Chelsea_F.C.	7473	m.023fb
-DOCSTART-
436	Kurla	http://en.wikipedia.org/wiki/Kurla	589948	m.02t0sr
437	Mumbai	http://en.wikipedia.org/wiki/Mumbai	19189	m.04vmp
-DOCSTART-
438	Fuji Rock	http://en.wikipedia.org/wiki/Fuji_Rock	1422621	m.0508y3
439	Freddy Lim	http://en.wikipedia.org/wiki/Freddy_Lim	12304981	nil
-DOCSTART-
440	Boise National Forest	http://en.wikipedia.org/wiki/Boise_National_Forest	2339515	m.074x3w
441	Dave Olson	nil	nil	nil
-DOCSTART-
442	CIA	http://en.wikipedia.org/wiki/Central_Intelligence_Agency	5183633	m.0d6qjf
443	George Tenet	http://en.wikipedia.org/wiki/George_Tenet	224452	m.01gpx8
-DOCSTART-
444	GM	http://en.wikipedia.org/wiki/General_Motors	12102	m.035nm
445	Tom Wilkinson	http://en.wikipedia.org/wiki/Tom_Wilkinson	171630	m.0171cm
-DOCSTART-
446	Harmonix	http://en.wikipedia.org/wiki/Harmonix_Music_Systems	575490	m.02rn99
447	Alex Rigopulos	http://en.wikipedia.org/wiki/Alex_Rigopulos	12557231	m.02wvsqk
-DOCSTART-
448	Linda Church Ciocci	nil	nil	nil
449	National Hydropower Association	http://en.wikipedia.org/wiki/National_Hydropower_Association	12063010	m.02vnl54
-DOCSTART-
450	Lawrence	http://en.wikipedia.org/wiki/Lawrence_Vikings_football	311764	m.01t8lq
451	John Hersom	nil	nil	nil
-DOCSTART-
452	Daniel Berlant	nil	nil	nil
453	California Department	http://en.wikipedia.org/wiki/California_Department_of_Forestry_and_Fire_Protection	4835411	m.0cq6qv
-DOCSTART-
454	Luis Gutierrez	nil	nil	nil
455	Illinois	http://en.wikipedia.org/wiki/Illinois	14849	m.03v0t
-DOCSTART-
456	Donna Williams	http://en.wikipedia.org/wiki/Donna_Williams	568478	m.02qys5
457	Northern Wake Republican Club	http://en.wikipedia.org/wiki/Northern_Wake_Republican_Club	93230	m.0n3ll
-DOCSTART-
458	Anglo American Chairman	http://en.wikipedia.org/wiki/Anglo_American_Chairman%27s_Fund	1344523	m.04vd0h
459	Clem Sunter	nil	nil	nil
-DOCSTART-
460	Bridgemont Community	http://en.wikipedia.org/wiki/Bridgemont_Community_and_Technical_College	19268988	m.0clw6jr
461	Beverly Jo Harris	http://en.wikipedia.org/wiki/Beverly_Jo_Harris	28627255	m.0jsn8l
-DOCSTART-
462	Jodi Tinson	nil	nil	nil
463	Chrysler	http://en.wikipedia.org/wiki/Chrysler	6882	m.01_bp
-DOCSTART-
464	Kang Shu-hua	http://en.wikipedia.org/wiki/Kang_Shu-hua	54150122	nil
465	Taipei City Women 's Rescue Foundation	nil	nil	nil
-DOCSTART-
466	Evans Disposal	http://en.wikipedia.org/wiki/Evans_Disposal	13737983	m.03cgqdg
467	Evans	http://en.wikipedia.org/wiki/Skip_Evans	3385487	m.098vq6
-DOCSTART-
468	Apple	http://en.wikipedia.org/wiki/Apple_Inc.	856	m.0k8z
469	Steve Jobs	http://en.wikipedia.org/wiki/Steve_Jobs	7412236	m.06y3r
-DOCSTART-
470	Pew Research Center 's Internet and American Life Project	http://en.wikipedia.org/wiki/Pew_Internet_and_American_Life_Project	3091083	m.08qtd3
471	Lee Rainie	nil	nil	nil
-DOCSTART-
472	Matty Maroun	http://en.wikipedia.org/wiki/Manuel_Moroun	23402015	m.06w8p5t
473	Ambassador Bridge	http://en.wikipedia.org/wiki/Ambassador_Bridge	216256	m.01fnrv
-DOCSTART-
474	Julius Genachowski	http://en.wikipedia.org/wiki/Julius_Genachowski	20095123	m.04ybx0z
475	FCC	http://en.wikipedia.org/wiki/Federal_Communications_Commission	55974	m.0fjdq
-DOCSTART-
476	Oakland County	http://en.wikipedia.org/wiki/Oakland_County,_Michigan	95053	m.0nj7b
477	Kyle	http://en.wikipedia.org/wiki/Thomas_Kyle	11631042	m.02rm33x
-DOCSTART-
478	Victor Mendez	http://en.wikipedia.org/wiki/Victor_Mendez	23603586	m.06zsy7n
479	Federal Highway Administration	http://en.wikipedia.org/wiki/Federal_Highway_Administration	1339400	m.04tzls
-DOCSTART-
480	Steve Peoples	http://en.wikipedia.org/wiki/Steve_Peoples	7412236	m.06y3r
481	Associated Press	http://en.wikipedia.org/wiki/Associated_Press	18935732	m.0cv_2
-DOCSTART-
482	Hawaii Cattlemen	nil	nil	nil
483	Dr. Tim Richards	http://en.wikipedia.org/wiki/Tim_Richards	54003958	nil
-DOCSTART-
484	Financial Supervisory Commission	http://en.wikipedia.org/wiki/Financial_Supervisory_Commission_(Republic_of_China)	12094831	m.02vpp2v
485	Hu	http://en.wikipedia.org/wiki/Hu_Sheng-cheng	49921034	nil
-DOCSTART-
486	Detroit News	http://en.wikipedia.org/wiki/The_Detroit_News	756910	m.038r10
487	David Shepardson	http://en.wikipedia.org/wiki/David_Shepardson	38267353	m.0w2_hnz
-DOCSTART-
488	Benhabib	http://en.wikipedia.org/wiki/Djemila_Benhabib	36752428	m.0l8n_wk
489	Gatineau	http://en.wikipedia.org/wiki/Gatineau	100709	m.0pml7
-DOCSTART-
490	Dan Rooney	http://en.wikipedia.org/wiki/Dan_Rooney	1196269	m.04gfwg
491	Pittsburgh Steelers	http://en.wikipedia.org/wiki/Pittsburgh_Steelers	23338	m.05tfm
-DOCSTART-
492	YWCA	http://en.wikipedia.org/wiki/YWCA_board_of_directors	57860963	nil
493	Kara Williams	nil	nil	nil
-DOCSTART-
494	Quincy High School	http://en.wikipedia.org/wiki/Quincy_High_School_(Massachusetts)	5636237	m.0dxhsg
495	Gene	nil	nil	nil
-DOCSTART-
496	Baffert	http://en.wikipedia.org/wiki/Bob_Baffert	2099769	m.06m2nj
497	Haskell	http://en.wikipedia.org/wiki/Haskell_Invitational_Stakes	3476605	m.09fkh5
-DOCSTART-
498	Steve Hsia	http://en.wikipedia.org/wiki/Steve_Hsia	546818	m.02nrln
499	Foreign Affairs	http://en.wikipedia.org/wiki/Ministry_of_Foreign_Affairs_(Republic_of_China)	7453497	m.02626pc
-DOCSTART-
500	Lee	nil	nil	nil
501	Charlie	nil	nil	nil
-DOCSTART-
502	CapStone Investments	nil	nil	nil
503	Rory Maher	http://en.wikipedia.org/wiki/Rory_Maher	54545933	nil
-DOCSTART-
504	Lindsay Bramson	nil	nil	nil
505	First Student Collinsville	nil	nil	nil
-DOCSTART-
506	Giants	http://en.wikipedia.org/wiki/New_York_Giants	21757	m.05gg4
507	Brandon Belt	http://en.wikipedia.org/wiki/Brandon_Belt	28588988	m.0g9xs51
-DOCSTART-
508	Commission	nil	nil	nil
509	Dan McCranie	nil	nil	nil
-DOCSTART-
510	Al Shabaab	http://en.wikipedia.org/wiki/Al-Shabaab	8726463	m.027ggxz
511	Mogadishu	http://en.wikipedia.org/wiki/Mogadishu	60154	m.0gclb
-DOCSTART-
512	Doc Holliday	http://en.wikipedia.org/wiki/Doc_Holliday_%28American_football%29	23132121	m.0661q7m
513	MU	http://en.wikipedia.org/wiki/Marshall_University	560365	m.02q253
-DOCSTART-
514	Bustos	nil	nil	nil
515	Andrew Fishkin	nil	nil	nil
-DOCSTART-
516	Les Miles	http://en.wikipedia.org/wiki/Les_Miles	1520796	m.057nwf
517	LSU	http://en.wikipedia.org/wiki/LSU_Tigers	4587079	m.0cb9b2
-DOCSTART-
518	Dennis Huang	http://en.wikipedia.org/wiki/Dennis_Huang	192154	m.01b8v7
519	China Times	http://en.wikipedia.org/wiki/China_Times	987480	m.03wyk7
-DOCSTART-
520	Bazzie	http://en.wikipedia.org/wiki/Bazzie	164328	m.015w6q
521	Marshall	http://en.wikipedia.org/wiki/Marshall_Thundering_Herd_football	23132121	m.0661q7m
-DOCSTART-
522	Kathy Dawkins	http://en.wikipedia.org/wiki/Kathy_Dawkins	1632961	m.05j7jl
523	Sanitation Department	http://en.wikipedia.org/wiki/New_York_City_Department_of_Sanitation	9493727	m.028c560
-DOCSTART-
524	Tigers	http://en.wikipedia.org/wiki/Tigers	30075	m.07dm6
525	Development Authority	http://en.wikipedia.org/wiki/Development_Authority	36188490	m.09bs2b
-DOCSTART-
526	Kenny	http://en.wikipedia.org/wiki/Kenny_the_Clown	2492941	m.07hq75
527	Kahn	http://en.wikipedia.org/wiki/Kenneth_Kahn	31829588	m.0gtwfcx
-DOCSTART-
528	Navy	http://en.wikipedia.org/wiki/United_States_Navy	20518076	m.07wg3
529	Clark	http://en.wikipedia.org/wiki/Rick_Clark	594214	m.02thcm
-DOCSTART-
530	Classic Auto Showplace Ltd.	nil	nil	nil
531	David Clack	nil	nil	nil
-DOCSTART-
532	University of Chile student federation	http://en.wikipedia.org/wiki/University_of_Chile_Student_Federation	33453324	m.0h98bj_
533	Gabriel Boric	http://en.wikipedia.org/wiki/Gabriel_Boric	47329497	nil
-DOCSTART-
534	Hilary Bassett	http://en.wikipedia.org/wiki/Hilary_Bassett	508609	m.02jt1k
535	Greater Portland Landmarks	http://en.wikipedia.org/wiki/Greater_Portland_Landmarks	1324513	m.04sv8p
-DOCSTART-
536	Boomer Esiason	http://en.wikipedia.org/wiki/Boomer_Esiason	600933	m.02v8b4
537	CBS Sports	http://en.wikipedia.org/wiki/CBS_Sports	1291819	m.04qkpc
-DOCSTART-
538	Evangel Christian	http://en.wikipedia.org/wiki/Evangel_Christian	105796	m.0qjh5
539	Phillip Dees	nil	nil	nil
-DOCSTART-
540	Mina Andreeva	http://en.wikipedia.org/wiki/Mina_Andreeva	1347337	m.04vmkn
541	European Commission	http://en.wikipedia.org/wiki/European_Commission	9974	m.02q9k
-DOCSTART-
542	Sameet Sinha	nil	nil	nil
543	B. Riley %26 Co	http://en.wikipedia.org/wiki/B._Riley_%26_Co	53843036	nil
-DOCSTART-
544	Bridgemont Community	http://en.wikipedia.org/wiki/Bridgemont_Community	19268988	m.0clw6jr
545	Beverly Jo Harris	http://en.wikipedia.org/wiki/Beverly_Jo_Harris	28627255	m.0jsn8l
-DOCSTART-
546	Detroit	http://en.wikipedia.org/wiki/Detroit	8687	m.02dtg
547	DuMouchelle Art Galleries	http://en.wikipedia.org/wiki/DuMouchelle_Art_Galleries	18809952	m.04ghyms
-DOCSTART-
548	English	http://en.wikipedia.org/wiki/England_cricket_team	759125	m.038zh6
549	Andrew Strauss	http://en.wikipedia.org/wiki/Andrew_Strauss	670087	m.031g75
-DOCSTART-
550	Andrew Strauss	http://en.wikipedia.org/wiki/Andrew_Strauss	670087	m.031g75
551	England	http://en.wikipedia.org/wiki/England_cricket_team	759125	m.038zh6
-DOCSTART-
552	Obama	http://en.wikipedia.org/wiki/Barack_Obama	534366	m.02mjmr
553	Hillary Clinton	http://en.wikipedia.org/wiki/Hillary_Rodham_Clinton	5043192	m.0d06m5
-DOCSTART-
554	AIBA	http://en.wikipedia.org/wiki/International_Boxing_Association	8484278	m.027521p
555	Wu Ching-kuo	http://en.wikipedia.org/wiki/Wu_Ching-kuo	14037700	m.03crrgs
-DOCSTART-
556	Hillary Cohen	http://en.wikipedia.org/wiki/Hillary_Cohen	5043192	m.0d06m5
557	U.S. Chemical Safety Board	http://en.wikipedia.org/wiki/U.S._Chemical_Safety_and_Hazard_Investigation_Board	7980534	m.026m839
-DOCSTART-
558	Carlo Fusco	http://en.wikipedia.org/wiki/Carlo_Fusco	51419391	nil
559	Gabriele	http://en.wikipedia.org/wiki/Paolo_Gabriele	35969492	m.0j_7p80
-DOCSTART-
560	Adrienne Kinne	http://en.wikipedia.org/wiki/Adrienne_Kinne	1996142	m.06cqr7
561	Earle	nil	nil	nil
-DOCSTART-
562	Chelsea	http://en.wikipedia.org/wiki/Chelsea_F.C.	7473	m.023fb
563	FA Cup	http://en.wikipedia.org/wiki/FA_Cup	11237	m.02_p0
-DOCSTART-
564	Tom Rist	nil	nil	nil
565	Fayetteville	http://en.wikipedia.org/wiki/Fayetteville,_West_Virginia	138388	m.010wl0
-DOCSTART-
566	France	http://en.wikipedia.org/wiki/France_women%27s_national_basketball_team	6787937	m.0gnygq
567	Celine Dumerc	http://en.wikipedia.org/wiki/Céline_Dumerc	34451393	m.0h_9_x8
-DOCSTART-
568	Education Secretary Arne Duncan	http://en.wikipedia.org/wiki/Arne_Duncan	2226852	m.06xgdy
569	Rhee	http://en.wikipedia.org/wiki/Michelle_Rhee	11731132	m.02rqd_n
-DOCSTART-
570	Geothermal Energy Association	http://en.wikipedia.org/wiki/Geothermal_Energy_Association	113728	m.0sz0n
571	Karl Gawell	nil	nil	nil
-DOCSTART-
572	Lt. Col. Aguilar	nil	nil	nil
573	Lou Molella	nil	nil	nil
-DOCSTART-
574	Salt Lake Valley Health Department	http://en.wikipedia.org/wiki/Salt_Lake_Valley_Health_Department	53837	m.0f2r6
575	Gary Edwards	nil	nil	nil
-DOCSTART-
576	Leslie Moonves	http://en.wikipedia.org/wiki/Leslie_Moonves	637149	nil
577	CBS	http://en.wikipedia.org/wiki/CBS	37653	m.09d5h
-DOCSTART-
578	Dunkin' Donuts	nil	nil	nil
579	Boston	http://en.wikipedia.org/wiki/Boston	24437894	m.01cx_
-DOCSTART-
580	Coconino National Forest	http://en.wikipedia.org/wiki/Coconino_National_Forest	2054605	m.06hx1q
581	Brady Smith	http://en.wikipedia.org/wiki/Brady_Smith	24844705	m.09g6j91
-DOCSTART-
582	CBS NFL	http://en.wikipedia.org/wiki/CBS_NFL	1527849	m.0585pd
583	Boomer Esiason	http://en.wikipedia.org/wiki/Boomer_Esiason	600933	m.02v8b4
-DOCSTART-
584	MIA	http://en.wikipedia.org/wiki/Miami_International_Airport	128968	m.0yt9j
585	Marc Henderson	nil	nil	nil
-DOCSTART-
586	Protect MI Jobs	nil	nil	nil
587	John Truscott	http://en.wikipedia.org/wiki/John_Truscott	20854298	m.0530gd3
-DOCSTART-
588	Jenkins	nil	nil	nil
589	Tina Bailes	nil	nil	nil
-DOCSTART-
590	Senkaku	http://en.wikipedia.org/wiki/Senkaku_Islands	348333	m.01yzfk
591	Japan	http://en.wikipedia.org/wiki/Japan	15573	m.03_3d
-DOCSTART-
592	Chi Hui-jung	http://en.wikipedia.org/wiki/Chi_Hui-jung	37271255	m.0n5vhnd
593	Hope Foundation	http://en.wikipedia.org/wiki/Garden_of_Hope_Foundation	3313138	nil
-DOCSTART-
594	Natural Resources Defense Council Action Fund	http://en.wikipedia.org/wiki/Natural_Resources_Defense_Council_Action_Fund	1564855	m.05btjs
595	Heather Taylor-Miesle	nil	nil	nil
-DOCSTART-
596	Environmental Entrepreneurs	http://en.wikipedia.org/wiki/Environmental_Entrepreneurs	2939161	m.08d_3j
597	Judith Albert	http://en.wikipedia.org/wiki/Judith_Albert	17292270	m.043ttcc
-DOCSTART-
598	Emma	http://en.wikipedia.org/wiki/Emma_Veary	57748845	nil
599	Robyn Kneubuhl	nil	nil	nil
-DOCSTART-
600	Hidenori Sakanaka	nil	nil	nil
