-DOCSTART-
300	New York	nil	nil	nil
301	Philips	http://en.wikipedia.org/wiki/Philips	23550	m.05w3y
302	Philips	http://en.wikipedia.org/wiki/Philips	23550	m.05w3y
303	Dutch	nil	nil	nil
-DOCSTART-
304	Western Digital	http://en.wikipedia.org/wiki/Western_Digital	222333	m.01gfyl
305	Western Digtial Corp	http://en.wikipedia.org/wiki/Western_Digital	222333	m.01gfyl
-DOCSTART-
306	Paine Webber International	http://en.wikipedia.org/wiki/Paine_Webber	3012585	m.08kj81
307	Atari	http://en.wikipedia.org/wiki/Atari	2234	m.0xwj
308	Atari Corp	http://en.wikipedia.org/wiki/Atari	2234	m.0xwj
-DOCSTART-
309	AVX	http://en.wikipedia.org/wiki/AVX_Corporation	25376687	m.03p1kqb
310	Shearson Lehman Brothers Inc	http://en.wikipedia.org/wiki/Shearson	20017678	m.07sb2xc
311	Securities and Exchange Commission	http://en.wikipedia.org/wiki/U.S._Securities_and_Exchange_Commission	55097	m.0fbr4
312	AVX Corp	http://en.wikipedia.org/wiki/AVX_Corporation	25376687	m.03p1kqb
-DOCSTART-
313	First Boston Corp	http://en.wikipedia.org/wiki/First_Boston	2959176	m.025sjkt
314	Eberstadt Fleming Inc	http://en.wikipedia.org/wiki/Eberstadt_Fleming_Inc	37081866	m.0nb1rr2
315	Huntsman Chemical Corp	http://en.wikipedia.org/wiki/Huntsman_Corporation	1312117	m.04s01v
316	Goldman, Sachs and Co 	http://en.wikipedia.org/wiki/Goldman_Sachs	335244	m.01xdn1
317	Securities and Exchange Commission	http://en.wikipedia.org/wiki/U.S._Securities_and_Exchange_Commission	55097	m.0fbr4
318	Great Lakes Chemical Corp	http://en.wikipedia.org/wiki/Great_Lakes_Chemical_Corporation	10876893	m.02qstqs
-DOCSTART-
319	Avco Financial	http://en.wikipedia.org/wiki/Avco	3559223	m.09ljms
320	Moodys Investors Service Inc	http://en.wikipedia.org/wiki/Moody's_Investors_Service	1705862	m.03jhzk
321	Avco Financial Services Inc	http://en.wikipedia.org/wiki/Avco	3559223	m.09ljms
322	Moodys	http://en.wikipedia.org/wiki/Moody's_Investors_Service	1705862	m.03jhzk
323	Avco Corp	http://en.wikipedia.org/wiki/Avco	3559223	m.09ljms
324	Avco	http://en.wikipedia.org/wiki/Avco	3559223	m.09ljms
325	Moodys	http://en.wikipedia.org/wiki/Moody's_Investors_Service	1705862	m.03jhzk
-DOCSTART-
326	Southmark Corp	nil	nil	nil
327	Ore	http://en.wikipedia.org/wiki/Oregon	26811621	m.05kj_
328	Don Bybee and Associates	nil	nil	nil
329	Salem	http://en.wikipedia.org/wiki/Salem,_Oregon	48970	m.0d23k
-DOCSTART-
330	Best Buy Co Inc	http://en.wikipedia.org/wiki/Best_Buy	354987	m.01zrdx
-DOCSTART-
331	Hambrecht and Quist Inc	nil	nil	nil
332	Boettcher and Co Inc	http://en.wikipedia.org/wiki/Boettcher_and_Co_Inc	30517747	m.0g9xffr
333	Synergen Inc	nil	nil	nil
334	Reuter	http://en.wikipedia.org/wiki/Reuter	18998750	m.0ps53
335	Alex. Brown Inc ABSB	http://en.wikipedia.org/wiki/Alex._Brown_%26_Sons	33665537	m.0hhq3nf
-DOCSTART-
336	U.N.s Food and Agriculture Organisation	http://en.wikipedia.org/wiki/Food_and_Agriculture_Organization	11107	m.02zwc
337	sub-Saharan Africa	http://en.wikipedia.org/wiki/Sub-Saharan_Africa	27067	m.06qtn
338	Far East	http://en.wikipedia.org/wiki/Far_East	11672	m.032yv
339	Saouma	http://en.wikipedia.org/wiki/Edouard_Saouma	14737783	m.03gw4fg
340	Edouard Saouma	http://en.wikipedia.org/wiki/Edouard_Saouma	14737783	m.03gw4fg
-DOCSTART-
341	Merrill Lynch Captial Markets	http://en.wikipedia.org/wiki/Merrill_Lynch	33731299	m.01kb4x
342	Moodys Investors	http://en.wikipedia.org/wiki/Moody's_Investors_Service	1705862	m.03jhzk
343	General Motors Acceptance Corp	http://en.wikipedia.org/wiki/Ally_Financial	2007806	m.06dmpk
344	Standard and Poors	http://en.wikipedia.org/wiki/Standard_%26_Poor's	170992	m.016yss
345	General Motors Corp	http://en.wikipedia.org/wiki/General_Motors	12102	m.035nm
-DOCSTART-
346	Emerson Radio Corp	http://en.wikipedia.org/wiki/Emerson_Radio	1377084	m.04xw9b
-DOCSTART-
347	Datron Corp	nil	nil	nil
348	Datron	nil	nil	nil
349	Datron	nil	nil	nil
350	GGHFs	nil	nil	nil
351	GGFH Inc	nil	nil	nil
352	Datron	nil	nil	nil
353	Datron	nil	nil	nil
354	Florida	http://en.wikipedia.org/wiki/Florida	18933066	m.02xry
355	Datron	nil	nil	nil
-DOCSTART-
356	ISDN	http://en.wikipedia.org/wiki/Integrated_Services_Digital_Network	15231	m.03x_h
357	ISDN	http://en.wikipedia.org/wiki/Integrated_Services_Digital_Network	15231	m.03x_h
358	Advanced Micro	http://en.wikipedia.org/wiki/Advanced_Micro	2400	m.0z64
359	International Business Machines Corp IBM	http://en.wikipedia.org/wiki/International_Business_Machines_Corp_IBM	40379651	m.03sc8
360	Motorola Inc	http://en.wikipedia.org/wiki/Motorola_Inc	20319	m.0537b
361	ISDN	http://en.wikipedia.org/wiki/Integrated_Services_Digital_Network	15231	m.03x_h
362	ISDN	http://en.wikipedia.org/wiki/Integrated_Services_Digital_Network	15231	m.03x_h
363	Advanced Micro Devices Inc	http://en.wikipedia.org/wiki/Advanced_Micro_Devices_Inc	2400	m.0z64
364	Advanced Micro	http://en.wikipedia.org/wiki/Advanced_Micro	2400	m.0z64
365	Rockwell International ROK	http://en.wikipedia.org/wiki/Rockwell_International_ROK	1115509	m.047bkd
366	ISDN	http://en.wikipedia.org/wiki/Integrated_Services_Digital_Network	15231	m.03x_h
367	ISDN	http://en.wikipedia.org/wiki/Integrated_Services_Digital_Network	15231	m.03x_h
368	John East	http://en.wikipedia.org/wiki/John_East	2668332	m.07wnkm
369	American Telephone and Telegraph Co	http://en.wikipedia.org/wiki/American_Telephone_and_Telegraph_Co	29663110	m.0fpgr9z
370	Advanced Micro	http://en.wikipedia.org/wiki/Advanced_Micro	2400	m.0z64
371	Reuter	http://en.wikipedia.org/wiki/Reuter	18998750	m.0ps53
372	INTEL Corp INTC	http://en.wikipedia.org/wiki/INTEL_Corp_INTC	14617	m.03s7h
373	Northern Telecom LTd	http://en.wikipedia.org/wiki/Northern_Telecom_LTd	21243	m.01p4mq
374	ISDN	http://en.wikipedia.org/wiki/Integrated_Services_Digital_Network	15231	m.03x_h
-DOCSTART-
375	Hambros Bank Ltd	http://en.wikipedia.org/wiki/Hambros_Bank	1910109	m.065hlk
376	Toronto Dominion Bank	http://en.wikipedia.org/wiki/Toronto-Dominion_Bank	323232	m.01vsxp
377	London	http://en.wikipedia.org/wiki/London	17867	m.04jpl
-DOCSTART-
378	Drexel Burnham Lambert Inc	http://en.wikipedia.org/wiki/Drexel_Burnham_Lambert	1517879	m.057fhx
379	Alex. Brown and Sons Inc	http://en.wikipedia.org/wiki/Alex._Brown_%26_Sons	33665537	m.0hhq3nf
380	Blocker Energy corp	http://en.wikipedia.org/wiki/Blocker_Energy_corp	27902381	m.0ch2nyr
-DOCSTART-
381	Monobloc U.S.A.	http://en.wikipedia.org/wiki/Monobloc_U.S.A.	6923524	m.0gx6jb
382	CCL Industries Inc	http://en.wikipedia.org/wiki/CCL_Industries	876026	m.03kt_t
383	Envases Metalurgicos de Alava	http://en.wikipedia.org/wiki/Envases_Venezolanos	24989535	m.09g9256
384	Spain	http://en.wikipedia.org/wiki/Spain	26667	m.06mkj
385	Envases	http://en.wikipedia.org/wiki/Envases_Venezolanos	24989535	m.09g9256
386	CCL	http://en.wikipedia.org/wiki/CCL_Industries	876026	m.03kt_t
-DOCSTART-
387	Rosenberg	http://en.wikipedia.org/wiki/Steven_Rosenberg	6799645	m.0gpjyc
388	Prudential-Bache Securities	http://en.wikipedia.org/wiki/Prudential_Securities	24352566	m.0c3_708
389	Calif	http://en.wikipedia.org/wiki/California	5407	m.01n7q
390	Dr. Steven Rosenberg	http://en.wikipedia.org/wiki/Steven_Rosenberg	6799645	m.0gpjyc
391	Immunex Corp IMNX	nil	nil	nil
392	Emeryville	http://en.wikipedia.org/wiki/Emeryville,_California	107334	m.0qxyn
393	Cetus Corp	http://en.wikipedia.org/wiki/Cetus_Corporation	4652962	m.08zv61
394	William West	nil	nil	nil
395	National Cancer Institute	http://en.wikipedia.org/wiki/National_Cancer_Institute	907835	m.03nw5g
396	Wash	nil	nil	nil
397	Franklin	http://en.wikipedia.org/wiki/Franklin,_Tennessee	135422	m.0_xdd
398	West	nil	nil	nil
399	National Cancer Institute	http://en.wikipedia.org/wiki/National_Cancer_Institute	907835	m.03nw5g
400	Philadelphias Chase Cancer Center	http://en.wikipedia.org/wiki/Fox_Chase_Cancer_Center	2836424	m.085vhq
401	Stuart Weisbrod	http://en.wikipedia.org/wiki/Stuart_Weisbrod	20487804	m.04zx7v1
402	Tenn	http://en.wikipedia.org/wiki/Tennessee	30395	m.07h34
403	John Durant	nil	nil	nil
404	Seattle	http://en.wikipedia.org/wiki/Seattle	11388236	m.0d9jr
405	Wall Street	http://en.wikipedia.org/wiki/Wall_Street	37274	m.09937
406	New England Journal of Medicine	http://en.wikipedia.org/wiki/The_New_England_Journal_of_Medicine	486492	m.02g96l
407	Biotherapeutics Inc	http://en.wikipedia.org/wiki/Biotherapeutics_Inc	12166922	m.02vs2c0
-DOCSTART-
408	Queensland	http://en.wikipedia.org/wiki/Queensland	59051	m.0g39h
409	Adelaide	http://en.wikipedia.org/wiki/Adelaide	1148	m.0mgp
410	Les Hosking	http://en.wikipedia.org/wiki/Les_Hosking	30306919	m.0g5qpl0
411	CAC	http://en.wikipedia.org/wiki/Victorian_Corporate_Affairs_Commission	1128276	m.048q3n
412	CAC	http://en.wikipedia.org/wiki/Victorian_Corporate_Affairs_Commission	1128276	m.048q3n
413	Asiavest Pty Ltd	nil	nil	nil
414	SFE	http://en.wikipedia.org/wiki/Australian_Securities_Exchange	197156	m.01c02f
415	CAC	http://en.wikipedia.org/wiki/Victorian_Corporate_Affairs_Commission	1128276	m.048q3n
416	SFE	http://en.wikipedia.org/wiki/Australian_Securities_Exchange	197156	m.01c02f
417	Shintoh	nil	nil	nil
418	Shintoh	nil	nil	nil
419	Australia	http://en.wikipedia.org/wiki/Australia	4689264	m.0chghy
420	Shintoh	nil	nil	nil
421	Victorian Corporate Affairs Commission	http://en.wikipedia.org/wiki/Victorian_Corporate_Affairs_Commission	1128276	m.048q3n
422	CAC	http://en.wikipedia.org/wiki/Victorian_Corporate_Affairs_Commission	1128276	m.048q3n
423	Reuters	http://en.wikipedia.org/wiki/Reuters	18998750	m.0ps53
424	G H Shintoh	nil	nil	nil
425	Sydney Futures Exchange	http://en.wikipedia.org/wiki/Australian_Securities_Exchange	197156	m.01c02f
-DOCSTART-
426	First Boston Corp	http://en.wikipedia.org/wiki/First_Boston	2959176	m.025sjkt
427	Asarco Inc	http://en.wikipedia.org/wiki/ASARCO	541026	m.02n5gh
428	Asarco	http://en.wikipedia.org/wiki/ASARCO	541026	m.02n5gh
-DOCSTART-
429	John Wineapple	http://en.wikipedia.org/wiki/John_Wineapple	31676087	m.05vl60d
430	James Adams	http://en.wikipedia.org/wiki/James_Adams	1982061	m.01w9wwg
431	Nantucket Industries Inc	http://en.wikipedia.org/wiki/Nantucket_Industries_Inc	62254	m.0gv10
432	Terry Hampton	http://en.wikipedia.org/wiki/Terry_Hampton	78231	m.0kfrs
433	Howard Fromkin	http://en.wikipedia.org/wiki/Howard_Fromkin	2117647	m.06n9xy
-DOCSTART-
434	Suiker Unie	nil	nil	nil
435	Reuters	http://en.wikipedia.org/wiki/Reuters	18998750	m.0ps53
436	Netherlands	http://en.wikipedia.org/wiki/Netherlands	21148	m.059j2
437	Netherlands	http://en.wikipedia.org/wiki/Netherlands	21148	m.059j2
-DOCSTART-
438	Shared Network Technologies Inc	http://en.wikipedia.org/wiki/Shared_Network_Technologies_Inc	675426	m.031_4d
439	Shared Network	http://en.wikipedia.org/wiki/Shared_Network_Technologies_Inc	675426	m.031_4d
440	MCI Communications Corp	http://en.wikipedia.org/wiki/MCI_Communications	187482	m.019n50
-DOCSTART-
441	Fed	http://en.wikipedia.org/wiki/Federal_Reserve_System	10819	m.02xmb
442	Federal Reserve	http://en.wikipedia.org/wiki/Federal_Reserve_System	10819	m.02xmb
-DOCSTART-
443	Les Editions HRW Ltd	http://en.wikipedia.org/wiki/Les_Editions_HRW_Ltd	867647	m.03jyp3
444	W.B. Saunders Co of Canada Ltd	http://en.wikipedia.org/wiki/W.B._Saunders_Co_of_Canada_Ltd	586048	m.02spjy
445	CBS Inc	http://en.wikipedia.org/wiki/CBS_Corporation	1755846	m.05th69
446	Harcourt Brace Jovanovich Inc	http://en.wikipedia.org/wiki/Harcourt_Brace_Jovanovich_Canada_Inc	251683	m.01lc1f
447	Investment Canada	http://en.wikipedia.org/wiki/Investment_Canada	1909969	m.065h9v
448	Harcourt	http://en.wikipedia.org/wiki/Harcourt_(publisher)	1604334	m.05f_3v
449	Holt, Rinehart and Winston Canada Ltd.	http://en.wikipedia.org/wiki/Holt,_Rinehart_and_Winston_Canada_Ltd	22295683	m.05syl4r
450	Harcourt	http://en.wikipedia.org/wiki/Harcourt_(publisher)	1604334	m.05f_3v
451	Harcourt Brace Jovanovich Canada Inc.	http://en.wikipedia.org/wiki/Harcourt_Brace_Jovanovich_Canada_Inc	251683	m.01lc1f
452	Holt Rinehart and Winston	http://en.wikipedia.org/wiki/Holt,_Rinehart_and_Winston_Canada_Ltd	22295683	m.05syl4r
-DOCSTART-
453	Miller	http://en.wikipedia.org/wiki/James_C._Miller_III	2514621	m.07k5xb
454	Miller	http://en.wikipedia.org/wiki/James_C._Miller_III	2514621	m.07k5xb
455	James Miller	http://en.wikipedia.org/wiki/James_C._Miller_III	2514621	m.07k5xb
456	House Appropriations subcommittee on Treasury, Postal Service and General Government Appropriations	http://en.wikipedia.org/wiki/United_States_House_Appropriations_Subcommittee_on_Financial_Services_and_General_Government	9262382	m.02822j0
457	House Budget Committees	http://en.wikipedia.org/wiki/United_States_House_Committee_on_the_Budget	1600169	m.05fnfn
458	Miller	http://en.wikipedia.org/wiki/James_C._Miller_III	2514621	m.07k5xb
459	Miller	http://en.wikipedia.org/wiki/James_C._Miller_III	2514621	m.07k5xb
460	Budget committee	http://en.wikipedia.org/wiki/United_States_House_Committee_on_the_Budget	1600169	m.05fnfn
461	Office of Management and Budget	http://en.wikipedia.org/wiki/Office_of_Management_and_Budget	44030	m.0c0d4
462	Reagan	http://en.wikipedia.org/wiki/Ronald_Reagan	25433	m.06c0j
-DOCSTART-
463	Entourage	http://en.wikipedia.org/wiki/Entourage_International_Inc	1700354	m.05pfy5
464	North Country Media Group	http://en.wikipedia.org/wiki/North_Country_Media_Group	44572842	nil
465	London	http://en.wikipedia.org/wiki/London	17867	m.04jpl
466	Entourage International Inc	http://en.wikipedia.org/wiki/Entourage_International_Inc	1700354	m.05pfy5
-DOCSTART-
467	Salomon Brothers International	http://en.wikipedia.org/wiki/Salomon_Brothers	1043102	m.040_lg
468	Federal Realty Investment Trust	http://en.wikipedia.org/wiki/Federal_Realty_Investment_Trust	51178639	nil
-DOCSTART-
469	Buenos Aires province	http://en.wikipedia.org/wiki/Buenos_Aires_Province	255932	m.01ly8d
470	Chaco	http://en.wikipedia.org/wiki/Chaco_Province	424234	m.026txb
471	Formosa	http://en.wikipedia.org/wiki/Formosa_Province	292712	m.01qsrc
472	La Pampa	http://en.wikipedia.org/wiki/La_Pampa_Province	522328	m.02l5nz
473	La Pampa	http://en.wikipedia.org/wiki/La_Pampa_Province	522328	m.02l5nz
474	La Pampa	http://en.wikipedia.org/wiki/La_Pampa_Province	522328	m.02l5nz
475	Santa Fe	http://en.wikipedia.org/wiki/Santa_Fe_Province	520560	m.02k_px
476	Santa Fe	http://en.wikipedia.org/wiki/Santa_Fe_Province	520560	m.02k_px
477	Cordoba	http://en.wikipedia.org/wiki/Córdoba_Province,_Argentina	35894206	m.01y4fb
478	Buenos Aires	http://en.wikipedia.org/wiki/Buenos_Aires_Province	255932	m.01ly8d
479	Buenos Aires	http://en.wikipedia.org/wiki/Buenos_Aires_Province	255932	m.01ly8d
480	Corrientes	http://en.wikipedia.org/wiki/Corrientes_Province	520438	m.02k_8j
481	Chaco	http://en.wikipedia.org/wiki/Chaco_Province	424234	m.026txb
482	La Pampa	http://en.wikipedia.org/wiki/La_Pampa_Province	522328	m.02l5nz
483	Misiones	http://en.wikipedia.org/wiki/Misiones_Province	233567	m.01hyw7
484	Entre Rios	http://en.wikipedia.org/wiki/Entre_Ríos_Province	515401	m.02kgpq
485	Cordoba	http://en.wikipedia.org/wiki/Córdoba_Province,_Argentina	35894206	m.01y4fb
486	Santa Fe	http://en.wikipedia.org/wiki/Santa_Fe_Province	520560	m.02k_px
487	Cordoba	http://en.wikipedia.org/wiki/Córdoba_Province,_Argentina	35894206	m.01y4fb
488	Cordoba	http://en.wikipedia.org/wiki/Córdoba_Province,_Argentina	35894206	m.01y4fb
489	Santa Fe	http://en.wikipedia.org/wiki/Santa_Fe_Province	520560	m.02k_px
490	Buenos Aires	http://en.wikipedia.org/wiki/Buenos_Aires	255919	m.01ly5m
-DOCSTART-
491	Colorado House of Representatives	http://en.wikipedia.org/wiki/Colorado_House_of_Representatives	663739	nil
492	UnionUnion's	http://en.wikipedia.org/wiki/Union_Rural_Electric_Association_of_Brighton	49796	m.0d6yv
493	Tri-State Generation and Transmission Association	http://en.wikipedia.org/wiki/Tri-State_Generation_and_Transmission_Association	4297056	m.0bvqq6
494	Union	http://en.wikipedia.org/wiki/Union_Rural_Electric_Association_of_Brighton	49796	m.0d6yv
495	Colorado Public Utilities Commission	http://en.wikipedia.org/wiki/Colorado_Public_Utilities_Commission	8267543	m.026ydsg
496	Denver	http://en.wikipedia.org/wiki/Denver	8522	m.02cl1
497	Union Rural Electric Association of Brighton, Colo	http://en.wikipedia.org/wiki/Union_Rural_Electric_Association_of_Brighton	49796	m.0d6yv
498	Public Service Co	http://en.wikipedia.org/wiki/Public_Service_Company_of_Colorado	1511355	m.056zrs
499	Public Service	http://en.wikipedia.org/wiki/Public_Service_Company_of_Colorado	1511355	m.056zrs
500	Reuter	http://en.wikipedia.org/wiki/Reuter	18998750	m.0ps53
501	Union	http://en.wikipedia.org/wiki/Union_Rural_Electric_Association_of_Brighton	49796	m.0d6yv
502	Union	http://en.wikipedia.org/wiki/Union_Rural_Electric_Association_of_Brighton	49796	m.0d6yv
503	UnionUnion's	http://en.wikipedia.org/wiki/Union_Rural_Electric_Association_of_Brighton	49796	m.0d6yv
504	Union	http://en.wikipedia.org/wiki/Union_Rural_Electric_Association_of_Brighton	49796	m.0d6yv
505	Public Service Colorado	http://en.wikipedia.org/wiki/Public_Service_Company_of_Colorado	1511355	m.056zrs
506	Public Service Co of Colorado	http://en.wikipedia.org/wiki/Public_Service_Company_of_Colorado	1511355	m.056zrs
507	Colorado Rural Electric Association	http://en.wikipedia.org/wiki/Colorado_Rural_Electric_Association	4297056	m.0bvqq6
508	UnionUnion's	http://en.wikipedia.org/wiki/Union_Rural_Electric_Association_of_Brighton	49796	m.0d6yv
-DOCSTART-
509	Supreme Court	http://en.wikipedia.org/wiki/Supreme_Court_of_the_United_States	31737	m.07sz1
510	SEC	http://en.wikipedia.org/wiki/U.S._Securities_and_Exchange_Commission	55097	m.0fbr4
511	Shad	http://en.wikipedia.org/wiki/John_S.R._Shad	2423757	m.07c1ry
512	Shad	http://en.wikipedia.org/wiki/John_S.R._Shad	2423757	m.07c1ry
513	John Shad	http://en.wikipedia.org/wiki/John_S.R._Shad	2423757	m.07c1ry
514	Congress	http://en.wikipedia.org/wiki/United_States_Congress	31756	m.07t31
515	R. Foster Winans	http://en.wikipedia.org/wiki/R._Foster_Winans	7874965	m.026h450
516	Shad	http://en.wikipedia.org/wiki/John_S.R._Shad	2423757	m.07c1ry
517	Shad	http://en.wikipedia.org/wiki/John_S.R._Shad	2423757	m.07c1ry
518	Wall Street Journal	http://en.wikipedia.org/wiki/The_Wall_Street_Journal	173070	m.017b3j
519	Securities and Exchange Commission	http://en.wikipedia.org/wiki/U.S._Securities_and_Exchange_Commission	55097	m.0fbr4
520	Shad	http://en.wikipedia.org/wiki/John_S.R._Shad	2423757	m.07c1ry
521	Netherlands	http://en.wikipedia.org/wiki/Netherlands	21148	m.059j2
522	Reagan	http://en.wikipedia.org/wiki/Ronald_Reagan	25433	m.06c0j
-DOCSTART-
523	Morgan Stanley and Co Inc	http://en.wikipedia.org/wiki/Morgan_Stanley	74384	m.0jvs0
524	MoodyMoody's Investors Service Inc	http://en.wikipedia.org/wiki/Moody%27s_Investors_Service	1705862	m.03jhzk
525	Morgan	http://en.wikipedia.org/wiki/Morgan_Stanley	74384	m.0jvs0
526	Reuter	http://en.wikipedia.org/wiki/Reuter	18998750	m.0ps53
527	Standard and PoorStandard and Poor's Corp	http://en.wikipedia.org/wiki/Standard_%26_Poor%27s	170992	m.016yss
528	Eastman Kodak Co	http://en.wikipedia.org/wiki/Eastman_Kodak	57627	m.0ftdd
-DOCSTART-
529	Yankee Cos Inc	http://en.wikipedia.org/wiki/Yankee_Cos_Inc	18724874	m.04gp5x5
530	Eskey Inc	http://en.wikipedia.org/wiki/Esky	1848250	m.060rfl
-DOCSTART-
531	Kidder, Peabody and Co	http://en.wikipedia.org/wiki/Kidder,_Peabody_%26_Co.	4645567	m.0gwq0hb
532	E.F. Hutton Co Inc	http://en.wikipedia.org/wiki/E._F._Hutton_%26_Co.	797584	m.03cvyf
533	Amplicon Incs	http://en.wikipedia.org/wiki/Amplicon_Inc	38610814	m.0r8nllp
534	Kidder Peabody	http://en.wikipedia.org/wiki/Kidder,_Peabody_%26_Co.	4645567	m.0gwq0hb
-DOCSTART-
535	Noranda	http://en.wikipedia.org/wiki/Noranda_(mining_company)	978322	m.0cp5817
536	Noranda	http://en.wikipedia.org/wiki/Noranda_(mining_company)	978322	m.0cp5817
537	Coffin	http://en.wikipedia.org/wiki/Coffin	188774	m.019tzr
538	Quebec	http://en.wikipedia.org/wiki/Quebec	7954867	m.0694j
539	Noranda	http://en.wikipedia.org/wiki/Noranda_(mining_company)	978322	m.0cp5817
540	Reuter	http://en.wikipedia.org/wiki/Reuter	18998750	m.0ps53
541	Raymond Savoie	http://en.wikipedia.org/wiki/Raymond_Savoie	32102219	m.0gw_ww_
542	Murdochville	http://en.wikipedia.org/wiki/Murdochville,_Quebec	2401188	m.079j8s
543	NorandaNoranda's	http://en.wikipedia.org/wiki/Noranda_(mining_company)	978322	m.0cp5817
544	Noranda	http://en.wikipedia.org/wiki/Noranda_(mining_company)	978322	m.0cp5817
545	Taylor	http://en.wikipedia.org/wiki/Larry_Taylor	6959923	m.0gyvyw
546	Quebec	http://en.wikipedia.org/wiki/Quebec	7954867	m.0694j
547	Noranda Inc	http://en.wikipedia.org/wiki/Noranda_(mining_company)	978322	m.0cp5817
548	NorandaNoranda's	http://en.wikipedia.org/wiki/Noranda_(mining_company)	978322	m.0cp5817
549	Larry Taylor	http://en.wikipedia.org/wiki/Larry_Taylor	6959923	m.0gyvyw
550	Charles-Eugene Marin	http://en.wikipedia.org/wiki/Charles-Eugène_Marin	11922645	m.02ry6r_
-DOCSTART-
551	Poland	http://en.wikipedia.org/wiki/Poland	22936	m.05qhw
552	Foreign Policy Institute	http://en.wikipedia.org/wiki/Foreign_Policy_Institute	24163737	m.07kb07v
553	Jerzy Urban	http://en.wikipedia.org/wiki/Jerzy_Urban	1834634	m.05_p6x
554	Poland	http://en.wikipedia.org/wiki/Poland	22936	m.05qhw
555	Paris Club	http://en.wikipedia.org/wiki/Paris_Club	932079	m.03r5tk
556	Urban	http://en.wikipedia.org/wiki/Jerzy_Urban	1834634	m.05_p6x
557	Urban	http://en.wikipedia.org/wiki/Jerzy_Urban	1834634	m.05_p6x
558	Stockholm	http://en.wikipedia.org/wiki/Stockholm	26741	m.06mxs
-DOCSTART-
559	GAF	http://en.wikipedia.org/wiki/GAF_Materials_Corporation	7989796	m.026mn86
560	Samuel Heyman	http://en.wikipedia.org/wiki/Samuel_J._Heyman	11204239	m.02r3l7x
561	GAFs	http://en.wikipedia.org/wiki/GAF_Materials_Corporation	7989796	m.026mn86
562	Houston	http://en.wikipedia.org/wiki/Houston	13774	m.03l2n
563	Gordon Cain	http://en.wikipedia.org/wiki/Gordon_Cain	3501164	m.09gytm
564	Dosher	nil	nil	nil
565	Ashland Oil Inc	http://en.wikipedia.org/wiki/Ashland_Inc.	1842027	m.06064l
566	Cain Chemical	http://en.wikipedia.org/wiki/Cain_Chemical_Inc	733451	m.036pw8
567	ASH	http://en.wikipedia.org/wiki/Ashland_Inc.	1842027	m.06064l
568	Sterling investment banking group	http://en.wikipedia.org/wiki/Sterling_investment_banking_group	26724522	m.0bmcg82
569	Cain Chemical Inc	http://en.wikipedia.org/wiki/Cain_Chemical_Inc	733451	m.036pw8
570	Kentucky	http://en.wikipedia.org/wiki/Kentucky	16846	m.0498y
571	Dean Witter Reynolds	http://en.wikipedia.org/wiki/Dean_Witter_Reynolds	1490463	m.055gf6
572	Houston	http://en.wikipedia.org/wiki/Houston	13774	m.03l2n
573	GRA	http://en.wikipedia.org/wiki/W.R._Grace	3539763	m.09k9t_
574	Borg Warner Corp	http://en.wikipedia.org/wiki/BorgWarner	2861845	m.03p1ntm
575	John Dosher	nil	nil	nil
576	Heyman	http://en.wikipedia.org/wiki/Samuel_J._Heyman	11204239	m.02r3l7x
577	Dow	http://en.wikipedia.org/wiki/Dow_Chemical_Company	309668	m.01t080
578	Oreffice	nil	nil	nil
579	Dosher	nil	nil	nil
580	Oreffice	nil	nil	nil
581	Chicago	http://en.wikipedia.org/wiki/Chicago	6886	m.01_d4
582	Union Carbide Corp	http://en.wikipedia.org/wiki/Union_Carbide	301364	m.01ry3d
583	Dow Chemical Co	http://en.wikipedia.org/wiki/Dow_Chemical_Company	309668	m.01t080
584	Texas Gulf Coast	http://en.wikipedia.org/wiki/Gulf_Coast_of_the_United_States	11969	m.034rx
585	Garo Armen	http://en.wikipedia.org/wiki/Garo_H._Armen	6042489	m.0fm3ht
586	Duponts Conoco Incs	http://en.wikipedia.org/wiki/Conoco	3717479	m.09wyzb
587	John Dosher	nil	nil	nil
588	Houston	http://en.wikipedia.org/wiki/Houston	13774	m.03l2n
589	GAF	http://en.wikipedia.org/wiki/GAF_Materials_Corporation	7989796	m.026mn86
590	GAF	http://en.wikipedia.org/wiki/GAF_Materials_Corporation	7989796	m.026mn86
591	DD	http://en.wikipedia.org/wiki/DuPont	201829	m.01cp5q
592	DOW	http://en.wikipedia.org/wiki/Dow_Chemical_Company	309668	m.01t080
593	DuPont	http://en.wikipedia.org/wiki/DuPont	201829	m.01cp5q
594	Monsanto Co	http://en.wikipedia.org/wiki/Monsanto	93825	m.0n8m6
595	Armen	http://en.wikipedia.org/wiki/Garo_H._Armen	6042489	m.0fm3ht
596	Paul Oreffice	nil	nil	nil
597	Dow	http://en.wikipedia.org/wiki/Dow_Chemical_Company	309668	m.01t080
598	W.R. Grace	http://en.wikipedia.org/wiki/W.R._Grace	3539763	m.09k9t_
599	Cain	http://en.wikipedia.org/wiki/Gordon_Cain	3501164	m.09gytm
600	GAF Corp	http://en.wikipedia.org/wiki/GAF_Materials_Corporation	7989796	m.026mn86
601	Pace Consultants Inc	http://en.wikipedia.org/wiki/Pace_Consultants_Inc	11420401	m.02rbw6p
-DOCSTART-
602	Tunisia	http://en.wikipedia.org/wiki/Tunisia	30188	m.07fj_
603	Tunisia	http://en.wikipedia.org/wiki/Tunisia	30188	m.07fj_
